일시,기온,강수량(mm),습도,적설(cm),전운량(10분위),일조(hr),일사량,태양광 설비용량(MW),태양광 발전량(MWh)
2021-03-22 11:00,10.4,0,36,0,0,1,2.68,288.53,237.52
2021-03-22 12:00,11.5,0,38,0,0,1,3.11,288.53,247.56
2021-03-22 13:00,11.8,0,37,0,1,1,3.28,288.53,246.16
2021-03-22 14:00,11.7,0,41,0,2,1,3.15,288.53,218.97
2021-03-22 15:00,12.2,0,45,0,2,0.9,2.74,288.53,182.62
2021-03-22 16:00,11.9,0,45,0,2,1,2.33,288.53,123.03
2021-03-22 17:00,11.9,0,46,0,0,1,1.56,288.53,52.02
2021-03-22 18:00,11.1,0,51,0,1,1,0.73,288.53,8.42
2021-03-22 19:00,10.5,0,54,0,0,0.3,0.12,288.53,8.57
2021-03-22 20:00,10.3,0,48,0,0,0,0,288.53,7.91
2021-03-22 21:00,10.5,0,44,0,0,0,0,288.53,6
2021-03-22 22:00,10.6,0,45,0,0,0,0,288.53,2.3
2021-03-22 23:00,10.4,0,50,0,1,0,0,288.53,0.36
2021-03-23 00:00,10.4,0,48,0,0,0,0,288.53,0.35
2021-03-23 01:00,10.1,0,51,0,0,0,0,288.53,0.26
2021-03-23 02:00,10.4,0,48,0,1,0,0,288.53,0.25
2021-03-23 03:00,9.4,0,50,0,0,0,0,288.53,0.25
2021-03-23 04:00,9.3,0,52,0,0,0,0,288.53,0.23
2021-03-23 05:00,9.1,0,55,0,0,0,0,288.53,0.24
2021-03-23 06:00,9.6,0,56,0,0,0,0,288.53,0.99
2021-03-23 07:00,9.8,0,57,0,0,0,0.02,288.53,26.07
2021-03-23 08:00,11.5,0,54,0,0,0.5,0.37,288.53,88.54
2021-03-23 09:00,13.1,0,56,0,0,1,1.15,288.53,151.38
2021-03-23 10:00,14.2,0,50,0,1,1,1.88,288.53,188.44
2021-03-23 11:00,15.4,0,50,0,0,1,2.48,288.53,215.49
2021-03-23 12:00,15.3,0,52,0,0,1,2.95,288.53,225.16
2021-03-23 13:00,15.9,0,50,0,0,1,3.14,288.53,215.4
2021-03-23 14:00,15.4,0,53,0,0,1,3.07,288.53,191.96
2021-03-23 15:00,15.4,0,53,0,0,1,2.77,288.53,156.52
2021-03-23 16:00,15,0,53,0,0,1,2.24,288.53,111.68
2021-03-23 17:00,14.8,0,54,0,0,1,1.5,288.53,49.32
2021-03-23 18:00,14.2,0,50,0,0,1,0.7,288.53,8.71
2021-03-23 19:00,12.8,0,44,0,0,0.4,0.12,288.53,8.59
2021-03-23 20:00,12.1,0,49,0,0,0,0,288.53,8.46
2021-03-23 21:00,11.5,0,55,0,0,0,0,288.53,5.42
2021-03-23 22:00,10.6,0,57,0,0,0,0,288.53,3.69
2021-03-23 23:00,10.2,0,55,0,0,0,0,288.53,0.34
2021-03-24 00:00,9.7,0,58,0,0,0,0,288.53,0.38
2021-03-24 01:00,9.5,0,57,0,2,0,0,288.53,0.26
2021-03-24 02:00,9.1,0,60,0,5,0,0,288.53,0.25
2021-03-24 03:00,8.9,0,57,0,8,0,0,288.53,0.25
2021-03-24 04:00,9.3,0,53,0,6,0,0,288.53,0.23
2021-03-24 05:00,9,0,51,0,8,0,0,288.53,0.24
2021-03-24 06:00,9.4,0,51,0,8,0,0,288.53,0.92
2021-03-24 07:00,9.7,0,52,0,8,0,0.02,288.53,18.04
2021-03-24 08:00,10.7,0,53,0,9,0,0.2,288.53,64.4
2021-03-24 09:00,13.4,0,50,0,7,0.4,0.79,288.53,136.47
2021-03-24 10:00,15.1,0,50,0,5,0.9,1.93,288.53,176.41
2021-03-24 11:00,15.8,0,51,0,4,1,2.82,288.53,161.34
2021-03-24 12:00,15.2,0,53,0,7,0.8,2.44,288.53,160.15
2021-03-24 13:00,16.5,0,52,0,7,0.9,3.13,288.53,137.9
2021-03-24 14:00,16.4,0,48,0,9,0.7,2.81,288.53,110.21
2021-03-24 15:00,16.3,0,50,0,9,0,1.44,288.53,97.01
2021-03-24 16:00,16.7,0,52,0,8,0.4,1.68,288.53,64.88
2021-03-24 17:00,16,0,60,0,8,0.5,1.26,288.53,38.81
2021-03-24 18:00,16,0,65,0,8,0.3,0.56,288.53,7.97
2021-03-24 19:00,15.5,0,60,0,7,0.1,0.15,288.53,6.93
2021-03-24 20:00,14.9,0,77,0,8,0,0,288.53,6.36
2021-03-24 21:00,14.4,0,76,0,8,0,0,288.53,7.3
2021-03-24 22:00,14,0,67,0,6,0,0,288.53,5.12
2021-03-24 23:00,13.8,0,72,0,2,0,0,288.53,1.37
2021-03-25 00:00,13,0,67,0,1,0,0,288.53,0.33
2021-03-25 01:00,12.5,0,67,0,8,0,0,288.53,0.3
2021-03-25 02:00,12.5,0,66,0,6,0,0,288.53,0.25
2021-03-25 03:00,12.9,0,65,0,8,0,0,288.53,0.25
2021-03-25 04:00,12.4,0,69,0,8,0,0,288.53,0.29
2021-03-25 05:00,12.4,0,72,0,4,0,0,288.53,0.23
2021-03-25 06:00,12.3,0,77,0,2,0,0,288.53,1.02
2021-03-25 07:00,11.7,0,80,0,0,0,0.02,288.53,29.08
2021-03-25 08:00,13.7,0,74,0,0,0.6,0.4,288.53,95.1
2021-03-25 09:00,15.2,0,70,0,0,1,1.22,288.53,159.13
2021-03-25 10:00,15.7,0,68,0,0,1,2.01,288.53,195.89
2021-03-25 11:00,16.2,0,66,0,0,1,2.61,288.53,223.52
2021-03-25 12:00,15.3,0,65,0,0,1,3.05,288.53,233.89
2021-03-25 13:00,15.7,0,65,0,0,1,3.24,288.53,231.54
2021-03-25 14:00,17.1,0,62,0,0,1,3.18,288.53,213.39
2021-03-25 15:00,17,0,61,0,0,1,2.86,288.53,174.87
2021-03-25 16:00,17.6,0,61,0,0,1,2.32,288.53,118.75
2021-03-25 17:00,16.4,0,65,0,0,1,1.58,288.53,51.84
2021-03-25 18:00,15.1,0,74,0,0,1,0.74,288.53,7.19
2021-03-25 19:00,14,0,77,0,0,0.4,0.13,288.53,5.5
2021-03-25 20:00,13.3,0,83,0,0,0,0,288.53,8.36
2021-03-25 21:00,13.3,0,81,0,0,0,0,288.53,5.46
2021-03-25 22:00,12.8,0,63,0,0,0,0,288.53,4.15
2021-03-25 23:00,11.8,0,48,0,0,0,0,288.53,4.15
2021-03-26 00:00,11.9,0,39,0,3,0,0,288.53,0.23
2021-03-26 01:00,11.6,0,42,0,6,0,0,288.53,0.86
2021-03-26 02:00,11.2,0,54,0,4,0,0,288.53,0.31
2021-03-26 03:00,10.7,0,41,0,4,0,0,288.53,0.25
2021-03-26 04:00,10.3,0,47,0,5,0,0,288.53,0.25
2021-03-26 05:00,10.1,0,46,0,0,0,0,288.53,0.24
2021-03-26 06:00,10,0,46,0,0,0,0,288.53,1.56
2021-03-26 07:00,10.2,0,44,0,1,0,0.02,288.53,31.49
2021-03-26 08:00,12.6,0,40,0,0,0.6,0.44,288.53,99
2021-03-26 09:00,15.3,0,39,0,0,1,1.32,288.53,159.52
2021-03-26 10:00,15.7,0,52,0,0,1,2.08,288.53,195.27
2021-03-26 11:00,16.3,0,54,0,0,1,2.67,288.53,221.02
2021-03-26 12:00,17.3,0,57,0,0,1,3.06,288.53,231.52
2021-03-26 13:00,20.5,0,53,0,4,1,3.23,288.53,229.93
2021-03-26 14:00,20.2,0,46,0,0,1,3.13,288.53,212.23
2021-03-26 15:00,19.4,0,54,0,2,1,2.82,288.53,173.21
2021-03-26 16:00,17.5,0,62,0,0,1,2.22,288.53,116.36
2021-03-26 17:00,17.2,0,65,0,0,1,1.47,288.53,50.22
2021-03-26 18:00,16.3,0,68,0,3,1,0.68,288.53,7.42
2021-03-26 19:00,15.7,0,65,0,0,0.3,0.11,288.53,5.4
2021-03-26 20:00,15.3,0,70,0,0,0,0,288.53,6.17
2021-03-26 21:00,14.8,0,67,0,2,0,0,288.53,7.33
2021-03-26 22:00,14,0,66,0,2,0,0,288.53,4.11
2021-03-26 23:00,13.7,0,65,0,3,0,0,288.53,4.02
2021-03-27 00:00,13.2,0,63,0,0,0,0,288.53,0.27
2021-03-27 01:00,13.1,0,68,0,5,0,0,288.53,0.61
2021-03-27 02:00,13.3,0,69,0,6,0,0,288.53,0.21
2021-03-27 03:00,12.8,0,67,0,3,0,0,288.53,0.15
2021-03-27 04:00,13,0,63,0,4,0,0,288.53,0.15
2021-03-27 05:00,12.4,0,67,0,2,0,0,288.53,0.14
2021-03-27 06:00,12.7,0,69,0,5,0,0,288.53,1.19
2021-03-27 07:00,13.3,0,66,0,7,0,0.03,288.53,14.77
2021-03-27 08:00,17.6,0,62,0,8,0.3,0.48,288.53,36.15
2021-03-27 09:00,20.7,0,52,0,7,0.1,0.54,288.53,49.81
2021-03-27 10:00,20.8,0,50,0,10,0,0.69,288.53,34.93
2021-03-27 11:00,20.8,0,53,0,10,0,0.6,288.53,33.24
2021-03-27 12:00,21.3,0,53,0,10,0,0.48,288.53,30.8
2021-03-27 13:00,20.1,0,67,0,10,0,0.52,288.53,18.44
2021-03-27 14:00,18.5,0,84,0,10,0,0.21,288.53,11.78
2021-03-27 15:00,19,1.1,77,0,10,0,0.11,288.53,10.01
2021-03-27 16:00,19.7,0,75,0,10,0,0.14,288.53,6.18
2021-03-27 17:00,21.2,0,68,0,10,0,0.17,288.53,2.04
2021-03-27 18:00,18.9,0.9,84,0,10,0,0.01,288.53,0.4
2021-03-27 19:00,19.3,0,81,0,10,0,0,288.53,2.88
2021-03-27 20:00,19.8,0,76,0,10,0,0,288.53,1.94
2021-03-27 21:00,18.4,2,89,0,10,0,0,288.53,0.04
2021-03-27 22:00,17.6,0,91,0,10,0,0,288.53,0.02
2021-03-27 23:00,16.8,0,91,0,10,0,0,288.53,0
2021-03-28 00:00,16.1,0.2,94,0,10,0,0,288.53,0
2021-03-28 01:00,16.2,0,91,0,8,0,0,288.53,0.01
2021-03-28 02:00,13.9,0,93,0,9,0,0,288.53,0
2021-03-28 03:00,13.6,0,92,0,8,0,0,288.53,0
2021-03-28 04:00,13.1,0,89,0,7,0,0,288.53,0.01
2021-03-28 05:00,12.8,0,86,0,8,0,0,288.53,0
2021-03-28 06:00,12.7,0,84,0,7,0,0,288.53,0.73
2021-03-28 07:00,13,0,81,0,10,0,0.01,288.53,14.24
2021-03-28 08:00,13.4,0,81,0,10,0,0.18,288.53,45.43
2021-03-28 09:00,14.1,0,81,0,10,0,0.53,288.53,72.21
2021-03-28 10:00,14.8,0,78,0,7,0.3,1.11,288.53,131.06
2021-03-28 11:00,16.5,0,66,0,3,0.8,2.08,288.53,147.45
2021-03-28 12:00,16.6,0,67,0,5,0.8,2.51,288.53,171.19
2021-03-28 13:00,17.2,0,61,0,2,1,2.95,288.53,167.61
2021-03-28 14:00,17.1,0,66,0,0,1,2.98,288.53,149.75
2021-03-28 15:00,16.5,0,70,0,1,1,2.57,288.53,119.89
2021-03-28 16:00,16.4,0,71,0,1,1,1.99,288.53,80.37
2021-03-28 17:00,15.7,0,73,0,0,1,1.33,288.53,33.36
2021-03-28 18:00,14.6,0,77,0,0,0.6,0.61,288.53,5.72
2021-03-28 19:00,14.2,0,79,0,6,0,0.1,288.53,5.04
2021-03-28 20:00,13.8,0,81,0,4,0,0,288.53,7.31
2021-03-28 21:00,13.3,0,81,0,3,0,0,288.53,5.48
2021-03-28 22:00,13.9,0,73,0,2,0,0,288.53,0.69
2021-03-28 23:00,14,0,82,0,1,0,0,288.53,0.14
2021-03-29 00:00,14.9,0,59,0,0,0,0,288.53,0.09
2021-03-29 01:00,15.4,0,54,0,0,0,0,288.53,0.15
2021-03-29 02:00,16.1,0,45,0,0,0,0,288.53,0.15
2021-03-29 03:00,16.2,0,49,0,8,0,0,288.53,0.15
2021-03-29 04:00,15.6,0,71,0,8,0,0,288.53,0.14
2021-03-29 05:00,14.8,0,82,0,8,0,0,288.53,0.14
2021-03-29 06:00,14.2,0,85,0,9,0,0,288.53,1.18
2021-03-29 07:00,14.2,0,85,0,0,0,0.02,288.53,19.68
2021-03-29 08:00,12.1,0,93,0,6,0,0.2,288.53,60
2021-03-29 09:00,13.9,0,85,0,7,0,0.65,288.53,122.57
2021-03-29 10:00,15.4,0,76,0,7,1,1.53,288.53,155.63
2021-03-29 11:00,17.2,0,39,0,7,1,2.06,288.53,177.47
2021-03-29 12:00,16.9,0,37,0,7,1,2.43,288.53,189.49
2021-03-29 13:00,16.4,0,50,0,7,1,2.64,288.53,186.66
2021-03-29 14:00,16.3,0,36,0,7,1,2.59,288.53,171.12
2021-03-29 15:00,17.2,0,41,0,7,1,2.36,288.53,135.62
2021-03-29 16:00,17.1,0,33,0,7,1,1.87,288.53,87.14
2021-03-29 17:00,16.9,0,33,0,7,1,1.25,288.53,37.98
2021-03-29 18:00,15.6,0,42,0,6,0,0.52,288.53,6.91
2021-03-29 19:00,14.8,0,44,0,7,0,0.09,288.53,8.2
2021-03-29 20:00,14.9,0,32,0,7,0,0,288.53,8.35
2021-03-29 21:00,14.2,0,31,0,5,0,0,288.53,5.47
2021-03-29 22:00,13.4,0,35,0,6,0,0,288.53,4.94
2021-03-29 23:00,13.4,0,32,0,2,0,0,288.53,0.86
2021-03-30 00:00,13.2,0,37,0,5,0,0,288.53,0.33
2021-03-30 01:00,12.9,0,38,0,6,0,0,288.53,0.35
2021-03-30 02:00,12.5,0,44,0,5,0,0,288.53,0.25
2021-03-30 03:00,12.2,0,42,0,5,0,0,288.53,0.25
2021-03-30 04:00,12.5,0,42,0,7,0,0,288.53,0.22
2021-03-30 05:00,12,0,45,0,6,0,0,288.53,0.24
2021-03-30 06:00,11.8,0,46,0,2,0,0,288.53,1.61
2021-03-30 07:00,11.6,0,49,0,0,0,0.03,288.53,25.8
2021-03-30 08:00,13.3,0,59,0,2,0,0.32,288.53,80.08
2021-03-30 09:00,14.5,0,57,0,0,1,1.05,288.53,144.17
2021-03-30 10:00,15.1,0,48,0,3,1,1.9,288.53,187.3
2021-03-30 11:00,15.8,0,48,0,0,1,2.53,288.53,213.69
2021-03-30 12:00,16.8,0,32,0,0,1,2.91,288.53,223.48
2021-03-30 13:00,18.9,0,14,0,0,1,3.17,288.53,221.92
2021-03-30 14:00,16.9,0,38,0,0,1,3.12,288.53,201.25
2021-03-30 15:00,17,0,37,0,0,1,2.78,288.53,163.41
2021-03-30 16:00,16.6,0,38,0,0,1,2.21,288.53,108.05
2021-03-30 17:00,16.2,0,46,0,0,1,1.46,288.53,45.88
2021-03-30 18:00,15.4,0,51,0,0,1,0.68,288.53,7.92
2021-03-30 19:00,15,0,47,0,3,0,0.11,288.53,3.43
2021-03-30 20:00,14.4,0,55,0,5,0,0,288.53,6.27
2021-03-30 21:00,13.9,0,62,0,5,0,0,288.53,7.46
2021-03-30 22:00,14.1,0,62,0,6,0,0,288.53,6.24
2021-03-30 23:00,13.4,0,62,0,5,0,0,288.53,4.18
2021-03-31 00:00,12.6,0,64,0,5,0,0,288.53,0.35
2021-03-31 01:00,12.6,0,64,0,6,0,0,288.53,0.67
2021-03-31 02:00,12.2,0,65,0,7,0,0,288.53,0.31
2021-03-31 03:00,12.3,0,57,0,8,0,0,288.53,0.25
2021-03-31 04:00,12.6,0,58,0,8,0,0,288.53,0.22
2021-03-31 05:00,12.6,0,42,0,8,0,0,288.53,0.24
2021-03-31 06:00,13.5,0,60,0,8,0,0,288.53,1.4
2021-03-31 07:00,13.9,0,67,0,8,0,0.03,288.53,29.61
2021-03-31 08:00,15.1,0,72,0,7,0.2,0.43,288.53,82.83
2021-03-31 09:00,17.7,0,56,0,5,0.9,1.22,288.53,147.46
2021-03-31 10:00,19.2,0,49,0,4,1,2,288.53,177.59
2021-03-31 11:00,19.6,0,56,0,4,1,2.51,288.53,175.3
2021-03-31 12:00,18.7,0,57,0,7,1,2.38,288.53,143.48
2021-03-31 13:00,19.6,0,48,0,8,0.5,2.01,288.53,108.23
2021-03-31 14:00,19,0,45,0,9,0,1.33,288.53,70.76
2021-03-31 15:00,18.8,0,46,0,9,0,0.95,288.53,45.28
2021-03-31 16:00,18.8,0,41,0,9,0,0.69,288.53,24.07
2021-03-31 17:00,18.1,0,42,0,9,0,0.32,288.53,9.75
2021-03-31 18:00,17,0,59,0,9,0,0.1,288.53,3.31
2021-03-31 19:00,16.5,0,61,0,10,0,0.01,288.53,8.41
2021-03-31 20:00,16.2,0,60,0,10,0,0,288.53,8.27
2021-03-31 21:00,15.9,0,62,0,9,0,0,288.53,5.07
2021-03-31 22:00,15.9,0,68,0,9,0,0,288.53,1.23
2021-03-31 23:00,16,0,70,0,10,0,0,288.53,1.5
2021-04-01 00:00,15.9,0,72,0,10,0,0,296.447,0.25
2021-04-01 01:00,15.8,0,75,0,10,0,0,296.447,0.25
2021-04-01 02:00,15.7,0,76,0,10,0,0,296.447,0.25
2021-04-01 03:00,15.4,0,76,0,9,0,0,296.447,0.25
2021-04-01 04:00,15.4,0,75,0,9,0,0,296.447,0.13
2021-04-01 05:00,15.2,0,76,0,9,0,0,296.447,0.05
2021-04-01 06:00,15.1,0,73,0,9,0,0,296.447,0.71
2021-04-01 07:00,15.3,0,71,0,10,0,0.01,296.447,12.96
2021-04-01 08:00,15.6,0,72,0,10,0,0.19,296.447,32.52
2021-04-01 09:00,16.1,0,69,0,10,0,0.44,296.447,63.16
2021-04-01 10:00,16.5,0,69,0,9,0,0.67,296.447,65.43
2021-04-01 11:00,17.3,0,64,0,10,0.1,1.29,296.447,64
2021-04-01 12:00,16.9,0,65,0,10,0,0.84,296.447,40.42
2021-04-01 13:00,16.5,0,69,0,10,0,0.32,296.447,23.12
2021-04-01 14:00,16.6,0,70,0,10,0,0.31,296.447,19.01
2021-04-01 15:00,15.8,0,76,0,10,0,0.24,296.447,12.37
2021-04-01 16:00,14.9,1.2,83,0,10,0,0.19,296.447,7.24
2021-04-01 17:00,14.9,0.1,81,0,10,0,0.19,296.447,3.29
2021-04-01 18:00,14.3,0.4,85,0,10,0,0.04,296.447,0.5
2021-04-01 19:00,14,1.3,86,0,10,0,0.02,296.447,3.3
2021-04-01 20:00,13.9,2,86,0,10,0,0,296.447,1.97
2021-04-01 21:00,14,2.4,87,0,10,0,0,296.447,0.5
2021-04-01 22:00,14,0.8,87,0,10,0,0,296.447,0.05
2021-04-01 23:00,14.2,0.3,85,0,10,0,0,296.447,0
2021-04-02 00:00,14.3,0.3,84,0,10,0,0,296.447,0
2021-04-02 01:00,14.3,0.2,85,0,10,0,0,296.447,0.03
2021-04-02 02:00,13.8,3.2,90,0,10,0,0,296.447,0
2021-04-02 03:00,14.1,0.8,90,0,10,0,0,296.447,0
2021-04-02 04:00,14.3,0,89,0,10,0,0,296.447,0.02
2021-04-02 05:00,14.7,0,87,0,10,0,0,296.447,0
2021-04-02 06:00,15,0,85,0,10,0,0,296.447,0.94
2021-04-02 07:00,15.2,0,84,0,10,0,0.02,296.447,16.73
2021-04-02 08:00,15.9,0,81,0,9,0,0.24,296.447,36.76
2021-04-02 09:00,16.6,0,79,0,9,0,0.63,296.447,63.02
2021-04-02 10:00,18.2,0,73,0,9,0.1,1.14,296.447,84.24
2021-04-02 11:00,18.6,0,69,0,8,0.3,1.85,296.447,91.86
2021-04-02 12:00,19.7,0,68,0,9,0.4,2.23,296.447,88.97
2021-04-02 13:00,19.2,0,70,0,10,0,1.52,296.447,72.41
2021-04-02 14:00,19.4,0,70,0,9,0,1.36,296.447,55.13
2021-04-02 15:00,19,0,71,0,10,0.1,1.41,296.447,40.08
2021-04-02 16:00,18.5,0,73,0,10,0,0.93,296.447,27.6
2021-04-02 17:00,18.4,0,74,0,10,0,0.53,296.447,12.42
2021-04-02 18:00,18,0,76,0,10,0,0.2,296.447,3.36
2021-04-02 19:00,18.2,0,76,0,9,0,0.03,296.447,7.48
2021-04-02 20:00,18.1,0,76,0,10,0,0,296.447,5.6
2021-04-02 21:00,18.2,0,76,0,10,0,0,296.447,4.27
2021-04-02 22:00,16.9,1.9,89,0,10,0,0,296.447,0.99
2021-04-02 23:00,17.2,3.7,89,0,10,0,0,296.447,0.25
2021-04-03 00:00,17.3,0,89,0,10,0,0,296.447,0.19
2021-04-03 01:00,17.5,0,87,0,10,0,0,296.447,0.25
2021-04-03 02:00,17.4,0,89,0,10,0,0,296.447,0.1
2021-04-03 03:00,18.1,0,84,0,10,0,0,296.447,0.02
2021-04-03 04:00,18.4,0,83,0,8,0,0,296.447,0.02
2021-04-03 05:00,18,0,87,0,9,0,0,296.447,0.05
2021-04-03 06:00,18.5,0,86,0,9,0,0,296.447,0.24
2021-04-03 07:00,18.5,0,87,0,9,0,0.02,296.447,6.37
2021-04-03 08:00,19.4,0,83,0,10,0,0.13,296.447,15.13
2021-04-03 09:00,20.2,0,79,0,10,0,0.41,296.447,19.99
2021-04-03 10:00,20.7,0,78,0,10,0,0.82,296.447,20.37
2021-04-03 11:00,21.9,0,72,0,10,0,0.65,296.447,13.11
2021-04-03 12:00,21.5,0,76,0,10,0,0.26,296.447,17.74
2021-04-03 13:00,22.6,0,68,0,10,0,0.47,296.447,20
2021-04-03 14:00,21.2,0,75,0,10,0,0.37,296.447,29.84
2021-04-03 15:00,19.2,0,86,0,9,0,0.6,296.447,28.38
2021-04-03 16:00,19.4,0,83,0,8,0.2,1.36,296.447,31.27
2021-04-03 17:00,19.6,0,82,0,8,0.5,1.08,296.447,17.47
2021-04-03 18:00,18.7,0,85,0,7,0.3,0.58,296.447,2.55
2021-04-03 19:00,15.4,0,91,0,7,0,0.03,296.447,2.54
2021-04-03 20:00,16.8,0,87,0,9,0,0,296.447,0.28
2021-04-03 21:00,14.5,0,91,0,10,0,0,296.447,1.44
2021-04-03 22:00,14.2,0,91,0,10,0,0,296.447,1.28
2021-04-03 23:00,14,0,93,0,8,0,0,296.447,0
2021-04-04 00:00,13.1,0,95,0,10,0,0,296.447,0
2021-04-04 01:00,12.5,0,95,0,8,0,0,296.447,0
2021-04-04 02:00,11.4,0.2,96,0,10,0,0,296.447,0
2021-04-04 03:00,11.1,0.8,97,0,10,0,0,296.447,0
2021-04-04 04:00,11.2,0.1,97,0,10,0,0,296.447,0
2021-04-04 05:00,11.1,0,97,0,10,0,0,296.447,0
2021-04-04 06:00,11.2,0,97,0,10,0,0,296.447,0.87
2021-04-04 07:00,11.2,0,94,0,10,0,0,296.447,7.4
2021-04-04 08:00,11.6,0,92,0,10,0,0.03,296.447,25.76
2021-04-04 09:00,11.8,0,90,0,10,0,0.11,296.447,42.14
2021-04-04 10:00,12,0,87,0,10,0,0.24,296.447,62.68
2021-04-04 11:00,11.7,0,85,0,10,0,0.29,296.447,52.95
2021-04-04 12:00,11.6,0,87,0,10,0,0.28,296.447,73.25
2021-04-04 13:00,11.6,0,86,0,10,0,0.29,296.447,76.13
2021-04-04 14:00,11.5,0,87,0,10,0,0.16,296.447,55.35
2021-04-04 15:00,11.7,0,87,0,10,0,0.11,296.447,43.62
2021-04-04 16:00,11.9,0,85,0,10,0,0.09,296.447,22.76
2021-04-04 17:00,11.1,0.5,94,0,10,0,0.09,296.447,11.01
2021-04-04 18:00,11.3,1.2,96,0,10,0,0.07,296.447,1.77
2021-04-04 19:00,11.4,1.3,97,0,10,0,0,296.447,3.06
2021-04-04 20:00,11.7,0.7,96,0,10,0,0,296.447,0.46
2021-04-04 21:00,11.6,0.3,95,0,10,0,0,296.447,0.22
2021-04-04 22:00,11.5,0.1,96,0,10,0,0,296.447,0.01
2021-04-04 23:00,11,0,94,0,10,0,0,296.447,0
2021-04-05 00:00,10.8,0,93,0,10,0,0,296.447,0
2021-04-05 01:00,11.1,0,91,0,10,0,0,296.447,0
2021-04-05 02:00,11.4,1.5,96,0,10,0,0,296.447,0
2021-04-05 03:00,10.8,1.6,96,0,10,0,0,296.447,0
2021-04-05 04:00,10.7,0.6,96,0,10,0,0,296.447,0
2021-04-05 05:00,11.1,0.3,96,0,10,0,0,296.447,0
2021-04-05 06:00,11.2,0.1,90,0,6,0,0,296.447,1.85
2021-04-05 07:00,11.4,0,90,0,5,0,0.06,296.447,28.91
2021-04-05 08:00,12.1,0,76,0,7,0.1,0.3,296.447,76.04
2021-04-05 09:00,12.7,0,70,0,8,0,0.49,296.447,119.67
2021-04-05 10:00,13.5,0,63,0,4,0.4,1.4,296.447,183.16
2021-04-05 11:00,14.3,0,54,0,2,1,2.84,296.447,225.69
2021-04-05 12:00,13.8,0,50,0,1,1,3.22,296.447,241.09
2021-04-05 13:00,13.6,0,47,0,0,1,3.43,296.447,239.63
2021-04-05 14:00,13.8,0,46,0,0,1,3.34,296.447,223.61
2021-04-05 15:00,13.8,0,42,0,0,1,3.01,296.447,184.29
2021-04-05 16:00,13.5,0,47,0,0,1,2.45,296.447,126.57
2021-04-05 17:00,14.3,0,40,0,0,1,1.73,296.447,56.93
2021-04-05 18:00,14,0,43,0,0,1,0.92,296.447,8.61
2021-04-05 19:00,12.9,0,50,0,1,0.7,0.18,296.447,6.33
2021-04-05 20:00,12.5,0,53,0,0,0,0,296.447,8.01
2021-04-05 21:00,12.5,0,57,0,0,0,0,296.447,6.69
2021-04-05 22:00,12.2,0,60,0,0,0,0,296.447,4.12
2021-04-05 23:00,11.9,0,62,0,3,0,0,296.447,1.9
2021-04-06 00:00,11.6,0,66,0,4,0,0,296.447,0.35
2021-04-06 01:00,11.5,0,67,0,8,0,0,296.447,0.35
2021-04-06 02:00,11.7,0,67,0,10,0,0,296.447,0.25
2021-04-06 03:00,11.7,0,66,0,9,0,0,296.447,0.25
2021-04-06 04:00,11.9,0,66,0,9,0,0,296.447,0.22
2021-04-06 05:00,11.7,0,67,0,9,0,0,296.447,0.19
2021-04-06 06:00,12,0,67,0,8,0,0,296.447,1.42
2021-04-06 07:00,12.1,0,67,0,8,0,0.04,296.447,23.65
2021-04-06 08:00,13.1,0,65,0,6,0.2,0.37,296.447,101.71
2021-04-06 09:00,15.1,0,62,0,5,0.8,1.3,296.447,168.38
2021-04-06 10:00,15.5,0,57,0,1,1,2.23,296.447,202.88
2021-04-06 11:00,15.3,0,64,0,0,1,2.82,296.447,225.1
2021-04-06 12:00,15.1,0,60,0,0,1,3.23,296.447,236.49
2021-04-06 13:00,14.8,0,57,0,0,1,3.39,296.447,237.16
2021-04-06 14:00,16,0,58,0,0,1,3.29,296.447,219.61
2021-04-06 15:00,16.5,0,53,0,0,1,2.98,296.447,181.5
2021-04-06 16:00,16.6,0,53,0,0,1,2.44,296.447,124.81
2021-04-06 17:00,15.7,0,54,0,0,1,1.69,296.447,56.4
2021-04-06 18:00,15,0,49,0,0,1,0.89,296.447,11.94
2021-04-06 19:00,14.1,0,48,0,0,0.7,0.19,296.447,8.22
2021-04-06 20:00,13.6,0,50,0,0,0,0,296.447,8.1
2021-04-06 21:00,13.3,0,49,0,0,0,0,296.447,6.17
2021-04-06 22:00,13.5,0,47,0,3,0,0,296.447,1.72
2021-04-06 23:00,13.3,0,46,0,4,0,0,296.447,0.3
2021-04-07 00:00,12.8,0,54,0,3,0,0,296.447,0.25
2021-04-07 01:00,12.3,0,52,0,5,0,0,296.447,0.25
2021-04-07 02:00,12,0,52,0,1,0,0,296.447,0.25
2021-04-07 03:00,11.8,0,50,0,0,0,0,296.447,0.25
2021-04-07 04:00,11.5,0,53,0,0,0,0,296.447,0.22
2021-04-07 05:00,11.5,0,56,0,2,0,0,296.447,0.19
2021-04-07 06:00,11.8,0,56,0,0,0,0,296.447,4.04
2021-04-07 07:00,12.3,0,52,0,2,0,0.07,296.447,36.32
2021-04-07 08:00,14.8,0,45,0,3,0.9,0.6,296.447,94.91
2021-04-07 09:00,15.9,0,45,0,3,1,1.41,296.447,153.76
2021-04-07 10:00,16.4,0,50,0,2,1,2.2,296.447,201.56
2021-04-07 11:00,17,0,50,0,3,1,2.73,296.447,226.18
2021-04-07 12:00,17.2,0,48,0,2,1,3.12,296.447,232.55
